File,Time,TrainMSE,TrainRMSE,TrainR2,TrainMAPE,ValidationMSE,ValidationRMSE,ValidationR2,ValidationMAPE,TestMSE,TestRMSE,TestR2,TestMAPE
Abies spectabilis_merged.csv,409.2841143608093,64.09828062728769,8.006140182840149,0.437636478331371,42.313983603418784,69.24805861762033,8.321541841366919,0.3690362640692971,43.70679449197332,71.59829775468496,8.461577734364022,0.4690086992676531,42.87915007783149
Picea smithiana_merged.csv,118.37751412391663,196.59558717657552,14.021254836018619,0.42386213426296016,40.820280544833125,215.90349001035068,14.693654753339983,0.37695981211506635,43.51337048610039,215.05504372957859,14.664755154095774,0.2737683484560812,45.46747881274586
Abies pindrow_merged.csv,26.08832359313965,174.4378395697236,13.207491797071977,0.2512570632347959,45.02739877856325,195.25920475150895,13.973517980505445,-0.11385382869711269,43.476300067026536,316.61296025320195,17.793621336119354,-1.2383641626834558,52.619929703102954
Juniperus excelsa M.-Bieb_merged.csv,14.375010013580322,20.963941358837484,4.578639684320823,0.1478576552774995,50.390217566674266,25.222513199368866,5.022202026936876,0.03810801684718368,58.45872612668022,86.43142805871526,9.29685043757913,-0.28141774483045534,71.43931829909174
Juniperus turkestanica Komar._merged.csv,18.81645941734314,11.326474970791,3.3654828733468545,0.7476656657443426,34.55054837988111,9.305826152769347,3.0505452222134566,0.45884099446760773,42.13826809632086,2.9233662920342565,1.7097854520477873,0.4621822539131559,34.59450945359555
Pinus roxburghii_merged.csv,77.73114109039307,148.28423879109764,12.177201599345295,0.444077192978114,39.093739454194626,123.27366847866838,11.10286757908372,0.44969160286368437,40.82020403823464,143.70547017921825,11.98772164254819,0.3969818185792544,41.55780005201943
Pinus wallichiana_merged.csv,107.9463460445404,28.134504332922422,5.304196860309996,0.5826470805200926,29.386094487792704,22.099112976631076,4.700969365634186,0.6303466703271108,31.07837038532808,41.84140762029484,6.468493458317388,0.007642461779405529,41.86911790984202
Pinus gerardiana_merged.csv,20.60205078125,15.988666760499616,3.998583094109664,0.588102766854637,32.51127262345529,19.867376306205905,4.4572835119841665,0.49791796791223575,34.26956144129708,17.608993855946398,4.1963071689220275,0.5616976281524763,33.97707379836152
Populus ciliata_merged.csv,24.876904487609863,140.1078607919695,11.83671663899958,0.6142328610382833,33.88046797185059,225.42703160668998,15.014227639365602,0.03950172590850576,47.17851546277288,60.52267021669188,7.779631753283177,0.6975830037130419,30.20854696821738
Betula utilis_merged.csv,8.9494788646698,4.3684906778132415,2.0900934615019593,0.3551003017117361,53.11205737997676,1.495458019547002,1.2228892098415955,0.22121596137762778,45.25696918762884,1.4004685098943992,1.1834139216243822,0.4648113892752668,45.46088423815919
Tsuga dumosa_merged.csv,87.69206047058105,228.8519302034436,15.12785279553723,0.4123560623548128,42.01118487757671,204.1153056980751,14.286892793678936,0.3522698544391921,40.08661190048451,364.5296249541826,19.092658928346847,0.40499258031679986,45.193992334097096
Cedrus deodara_merged.csv,286.2451055049896,204.88656084408203,14.313859047932603,0.5203178747567857,38.149632363980174,272.41618364015784,16.505035099634227,0.38939334795782343,41.8627502703735,202.46075606380575,14.228870512581304,0.42552578084729065,39.44589098209019
Juniperus recurva_merged.csv,30.148985624313354,8.881467032149239,2.9801790268621846,0.6470833404714657,33.66064510801065,7.295803315247654,2.701074474213485,0.7350790474496747,28.982497742449542,2.8162619973103022,1.6781722192046626,0.7005968532057802,26.6785081529305
Juniperus spp. _merged.csv,20.561995029449463,34.123112285257235,5.841499147073227,0.4434754183094629,42.962553670315295,9.851350291829382,3.1386860772988086,0.49923850329694786,43.0692048546425,51.65607936538661,7.1872163850399415,0.5056660556326995,43.16436971247784
