File,Time,TrainMSE,TrainRMSE,TrainR2,TrainMAPE,ValidationMSE,ValidationRMSE,ValidationR2,ValidationMAPE,TestMSE,TestRMSE,TestR2,TestMAPE
Abies spectabilis_merged.csv,1528.4648842811584,75.99133381003564,8.717300832828682,0.33329328525677937,47.4247591792926,74.51999363770963,8.632496373454762,0.32100026302806295,46.96343281099989,78.66169192597079,8.869142682693225,0.4166247603163822,46.006172353038025
Abies pindrow_merged.csv,55.63495492935181,187.8136742577212,13.70451291574134,0.19384370744753765,45.98428167568262,153.3464935239083,12.383315126568826,0.12523673776991417,40.564428854408014,290.4880568235325,17.04371018362881,-1.0536684776307248,51.03882436839393
Juniperus excelsa M.-Bieb_merged.csv,9.941096544265747,20.40471919574729,4.517158309794698,0.17058891926644326,49.5767603040337,23.309210210351573,4.827961289234988,0.11107421145003171,56.738286446286125,76.5692019322833,8.750382959178605,-0.13520204707112482,68.61694249377894
Juniperus turkestanica Komar._merged.csv,45.22803473472595,10.27003086722964,3.204688887743963,0.7712014189453983,32.611740050316094,10.10776199200044,3.179270669823574,0.41220625251834675,43.35260057779152,2.854922578868969,1.6896516146439682,0.47477398545520444,33.99661215200655
Pinus roxburghii_merged.csv,49.16897487640381,187.6763824916801,13.699503001630392,0.29639466596667263,44.22167064591426,148.85156351313094,12.200473905268227,0.3355088208288355,44.08327510327162,173.43960819226032,13.169647231124314,0.27221116226132225,45.620734921994185
Pinus wallichiana_merged.csv,20.15566349029541,31.212580353140414,5.586822026263269,0.5369862791703489,31.852988966662206,25.422659511603552,5.04208880441465,0.5747534868235683,33.997030207385464,52.39210784240431,7.238239277780496,-0.2425897243346582,46.53772633268583
Pinus gerardiana_merged.csv,23.16975975036621,20.59322942088233,4.537976357461807,0.4694808299498223,36.46813789728147,22.321567202504973,4.7245705839266465,0.43589643404919476,35.74895757561994,18.412440645668347,4.290971993111625,0.5416991752897369,34.42932427650365
Populus ciliata_merged.csv,26.86206579208374,188.31673471723383,13.722854466809514,0.481496558723822,38.34212036931358,223.59861251064345,14.953214119735042,0.04729224407995869,46.70578751114415,89.90902970554478,9.482037212832735,0.5507465449677589,34.61542828477259
Betula utilis_merged.csv,5.985087633132935,5.638961301168306,2.37464972178389,0.16754670892350143,59.27764907496413,1.5248025224081316,1.2348289445944047,0.20593433517960258,46.510460871215734,1.4255602574603599,1.1939682815972792,0.45522258565304563,45.58907996800044
Tsuga dumosa_merged.csv,115.10897541046143,263.1723318978643,16.222587090161184,0.3242284421274242,46.52145092161708,226.0727427252788,15.035715570776098,0.28259113126293667,42.88553944296567,408.1576397488977,20.202911665126333,0.3337802816945228,46.9978944077684
Cedrus deodara_merged.csv,698.0623757839203,225.2826844366932,15.009419856766389,0.4725663000740894,40.60706191308797,276.7870699598423,16.636918884211774,0.3795962344880711,43.00810859125877,204.90578524614503,14.31453056324744,0.4185881092824997,40.41672260040547
Juniperus spp. L._merged.csv,11.51758885383606,4.702693471014114,2.168569452660927,0.6248045758711112,39.75516582471016,1.5344546525270881,1.2387310654565373,0.31912661293165,43.213953786867386,14.058667375992066,3.749488948642477,0.2583970390191178,54.17569406315532
Juniperus recurva_merged.csv,52.57010197639465,10.395504752761099,3.2242060654928832,0.5869210797971465,36.795089619871646,7.7610851074987455,2.7858724140740447,0.7181840065225334,30.11552917355952,3.0686001242675327,1.7517420256040936,0.6737702194127206,27.0388024396503
Juniperus spp. _merged.csv,77.21886897087097,32.95594840390553,5.740727166823514,0.4625110615240532,41.27119119289308,9.284263489402365,3.047008941470695,0.5280645248606545,41.503350510372044,51.28090274538589,7.161068547736845,0.5092563888650669,42.62590826817508
