File,Time,TrainMSE,TrainRMSE,TrainR2,TrainMAPE,ValidationMSE,ValidationRMSE,ValidationR2,ValidationMAPE,TestMSE,TestRMSE,TestR2,TestMAPE
Abies spectabilis_merged.csv,782.5911438465118,80.28601755782454,8.960246512112517,0.29561406120858535,48.85487090258385,78.02490755649286,8.8331708664835,0.28906473119571974,48.11831817242048,82.893371308288,9.104579688721934,0.3852415429779247,47.36797577375007
Picea smithiana_merged.csv,317.0588798522949,210.9413376771927,14.523819665542282,0.38182085452457926,42.77016996868154,252.87563518073878,15.902063865446484,0.2702680107349066,45.7211752897082,222.3127392674245,14.91015557489004,0.24925942215774932,46.45240805511606
Juniperus excelsa M.-Bieb_merged.csv,58.00440216064453,19.697049786390938,4.438135845869405,0.19935426732076278,48.81258750483492,23.34680223699407,4.831852878243922,0.10964059265193404,56.1036215891502,80.96164455574153,8.997868889672795,-0.20032365905033878,69.9435177075869
Juniperus turkestanica Komar._merged.csv,11.593635559082031,11.169806142364857,3.342125991396024,0.7511559771273169,34.13914172020504,10.383159346399768,3.2222910089561694,0.39619115015275597,44.302811571551366,2.936310955853613,1.7135667351619583,0.45980079732382995,34.377599047101015
Pinus roxburghii_merged.csv,46.19949126243591,186.47914217518323,13.655736603170963,0.30088316186382846,44.12128566762667,150.90169134651654,12.284204953781769,0.3263568050266108,44.121886625930614,173.34103468770846,13.165904248767285,0.27262479728424094,45.45102935831164
Pinus wallichiana_merged.csv,23.12552785873413,34.06147661089066,5.836221089959723,0.4947251767035068,33.16985882191911,26.0558083514141,5.104489039209909,0.5641627641523919,34.558950107404556,58.76504224968569,7.665836043751894,-0.3937373519919929,49.15700488885622
Pinus gerardiana_merged.csv,18.178509950637817,21.636482104462612,4.651503209120962,0.44260473701005265,37.43088895098712,23.46155649169915,4.843713089325084,0.4070869863367603,37.001958667547186,19.25588700386684,4.388153028765843,0.5207051001967007,35.395115887366856
Populus ciliata_merged.csv,9.22020173072815,206.97617716271213,14.386666645290427,0.430120428318828,40.460751328894595,259.57071597189895,16.111198464791467,-0.10597749932090861,49.86277527831533,94.76409384890522,9.73468509243649,0.5264869756235987,35.93012521693045
Betula utilis_merged.csv,12.791889905929565,5.303834051241064,2.3030054388214247,0.2170199660060691,57.406869221515336,1.496839622475538,1.223453972356761,0.22049646922579602,45.371183009297155,1.3935586727208797,1.1804908609222182,0.467451981427895,45.177077233698064
Tsuga dumosa_merged.csv,67.40587878227234,270.240987001279,16.439008090553365,0.30607761283298185,46.96328378720651,233.93857523812707,15.295050677854162,0.25763005927923877,43.22930225538338,411.9306213317228,20.296074037402477,0.32762179173258577,47.573890428085726
Cedrus deodara_merged.csv,977.9192628860474,231.16050988394153,15.20396362413241,0.4588050861090097,40.75280856029387,290.0355712848947,17.030430742787885,0.34990041050812604,43.86812374400469,213.45887184477425,14.61023175191873,0.3943190714668723,40.958684251065286
Juniperus spp. L._merged.csv,51.269238233566284,4.617523494857815,2.1488423615653653,0.6315996998833336,39.61080756970805,1.516931230086653,1.2316376212533673,0.3269021649627244,42.63757641456544,12.790040126510819,3.576316558487352,0.32531787151587044,52.5951760698242
Juniperus recurva_merged.csv,64.14175581932068,11.157556765478429,3.340292916119547,0.5566399505938651,37.92530284594147,8.135944469235584,2.852357703591116,0.7045723321266264,30.725004775798435,3.20661237810761,1.790701644079105,0.659097826313163,27.83659154398456
Juniperus spp. _merged.csv,183.77595233917236,23.196115707574815,4.816234598477821,0.621687245785586,38.7827908263624,7.810798866312028,2.7947806472623262,0.6029633283891094,39.19522977808118,33.1463153692416,5.757283679760934,0.6827992170714554,39.75458323185154
