File,Time,TrainMSE,TrainRMSE,TrainR2,TrainMAPE,ValidationMSE,ValidationRMSE,ValidationR2,ValidationMAPE,TestMSE,TestRMSE,TestR2,TestMAPE
Abies spectabilis_merged.csv,571.0654084682465,18.128759113440115,4.257788054076919,0.8409481078315184,20.672494707971182,18.52349263845859,4.303892730826198,0.8312205085461738,21.379737540704603,19.15560954936726,4.376712184890304,0.8579370969713602,20.742586288295353
Picea smithiana_merged.csv,315.11341381073,61.297576583168485,7.829276887629437,0.8203629315659058,23.06017103820355,65.40231087662747,8.087169521941991,0.8112662835847197,23.865289992059648,61.40005794872369,7.835818907346168,0.7926546398741312,24.799463981384683
Abies pindrow_merged.csv,72.6947512626648,47.93573936184235,6.923564064977109,0.7942444921679322,20.812295487613685,37.86564486822935,6.153506713105085,0.7839958758090942,19.178345836017392,52.39337609032422,7.238326884738227,0.6295936360002751,20.44408098531936
Juniperus excelsa M.-Bieb_merged.csv,74.65723633766174,5.636860272750238,2.374207293550889,0.7708728884766893,24.057487266729737,6.349500706727421,2.519821562477673,0.7578538752840429,26.169124044568836,12.99817968457649,3.605298834296055,0.8072911847875972,25.98511684151108
Juniperus turkestanica Komar._merged.csv,29.24324941635132,3.1801124393390503,1.7832869761592076,0.9291525777165326,18.045626663733998,2.139800895065823,1.4628058295843036,0.8755647800204671,19.72144583690767,1.0798901088591693,1.0391776117965443,0.8013303820493975,20.598360317369508
Pinus roxburghii_merged.csv,158.0795590877533,49.230373757589426,7.016435972599581,0.815433603778942,21.476242484206644,39.916587560559975,6.317957546593676,0.821807579909863,22.519057658737534,57.18844401741165,7.562304147375431,0.7600253388639009,24.212020658636003
Pinus wallichiana_merged.csv,213.8295078277588,9.265720773599321,3.0439646472321784,0.8625504266864894,16.79419180049115,8.358192139531843,2.891053811248044,0.8601919652752181,17.479008995673777,13.35216616763128,3.6540615987735183,0.6833251197410477,23.109109759209506
Pinus gerardiana_merged.csv,162.83698868751526,9.751940084202708,3.1228096458482235,0.7487722273125331,24.02688219729598,12.095208247665264,3.4778165920107496,0.6943337337595239,24.409079237445084,9.495504470458771,3.0814776439978875,0.7636490667588365,23.371202869053935
Populus ciliata_merged.csv,21.515522480010986,101.15050161687917,10.057360569099586,0.7214964285892338,26.24107153617596,127.10265533287009,11.273981343468247,0.45844169525920875,34.631507977539265,70.9504076623288,8.423206495291968,0.6454781473825486,30.533775865119374
Betula utilis_merged.csv,26.943342208862305,1.7882849906821732,1.337267733358647,0.7360039116481164,26.55363693422368,0.4084121637756572,0.6390713291766869,0.7873127361849617,22.45562503544357,0.42415634456111645,0.6512728649046545,0.8379087832593521,23.324666056416955
Tsuga dumosa_merged.csv,329.7158489227295,73.4939115281207,8.5728590054964,0.8112829919112389,22.221683951544513,78.26995054922278,8.847030606323388,0.7516217302328279,23.387925737945206,116.54223824080141,10.795473043864332,0.8097726721978228,23.42166081670777
Cedrus deodara_merged.csv,389.22133135795593,72.67902802411669,8.525199588520886,0.8298432533613079,22.26354219580936,100.12204998912246,10.006100638566577,0.775581652592958,24.168101087296712,68.95611799036647,8.303982056240637,0.8043397999272826,22.788442404994377
Juniperus spp. L._merged.csv,52.21907639503479,1.933694010860842,1.390573266987699,0.8457239135375813,24.408076894371746,0.7324994841893023,0.8558618370913044,0.6749728615280892,27.757812525340086,3.086434611221912,1.7568251510101716,0.8371887615418792,25.489078045077644
Juniperus recurva_merged.csv,67.39990544319153,2.0582875570030317,1.4346733276265478,0.9182112632589625,15.42793684558059,2.754311830433212,1.6596119517625836,0.8999870360794906,18.396152407628914,0.8939294208083781,0.9454784084305564,0.904964352799001,14.238362050935022
Juniperus spp. _merged.csv,176.3705222606659,7.679706590868783,2.7712283541543057,0.8747492473060303,21.457473840095982,3.081983184880449,1.7555577987865991,0.8433373632288355,23.63147314744963,10.011063706394706,3.164026502163771,0.9041969760366582,21.384513354596642
