File,Time,TrainMSE,TrainRMSE,TrainR2,TrainMAPE,ValidationMSE,ValidationRMSE,ValidationR2,ValidationMAPE,TestMSE,TestRMSE,TestR2,TestMAPE
Abies spectabilis_merged.csv,1575.451014995575,74.42954975658344,8.627256212526868,0.3469955308051784,46.95861542544228,71.8678971767617,8.47749356689592,0.34516522482559864,46.446261711529644,79.55287659431438,8.919241929352202,0.410015506729686,45.96743040215738
Picea smithiana_merged.csv,538.9114511013031,202.07100266803172,14.21516804923641,0.40781602539258277,41.648704689121274,233.59967869130645,15.28396802833958,0.32589330679780004,44.22306416848675,218.18442290239025,14.77106708746495,0.2632005693165419,45.752072107756604
Abies pindrow_merged.csv,47.952380418777466,175.91964075285546,13.26347016255005,0.24489669915153833,44.98256252482674,153.1187773291736,12.374117234339328,0.1265357421148532,40.43699419896951,290.84384118195055,17.05414439900022,-1.0561837725096503,51.378185818479395
Juniperus excelsa M.-Bieb_merged.csv,42.987791538238525,20.423667907420114,4.519255238136049,0.16981869198341637,49.71421006076181,24.216159400582473,4.920991709054434,0.07648657348095467,57.32465489214592,82.98133349237445,9.109409063840225,-0.23026722588208237,70.21802702846445
Juniperus turkestanica Komar._merged.csv,26.485739946365356,10.781705415060909,3.283550732828855,0.7598021922031393,33.30257946431815,10.170711741776753,3.1891553335917573,0.40854555400236103,42.93323807301124,2.926030401127857,1.7105643516476827,0.46169213225034744,34.03850648086355
Pinus roxburghii_merged.csv,198.97350931167603,179.4382050729676,13.395454642264577,0.3272798817704031,43.46447554057035,150.6399100052077,12.273545127843368,0.3275254282379886,44.59062156610682,163.3539582396089,12.780999892011927,0.3145326569497937,44.37771039258406
Pinus wallichiana_merged.csv,108.67744541168213,29.26654948805527,5.409856697552651,0.5658540940545407,30.75748674157569,22.87366882226639,4.782642451852991,0.617390623283075,31.605226086736376,43.005802431532175,6.5578809406341145,-0.01997362558749871,43.021855211339826
Pinus gerardiana_merged.csv,12.709848403930664,20.47582213830792,4.525021783186013,0.47250545580311665,36.02440782378623,22.50626968765857,4.744077327327051,0.43122869143193676,36.14328932343294,18.58190356899218,4.310673215286932,0.5374811034430047,34.043944211537216
Populus ciliata_merged.csv,15.550185441970825,196.13927028762697,14.004973055583754,0.4599583156205501,38.70682073361716,233.1536947090527,15.269371130110523,0.006580001652941481,47.833159295919444,83.88387577640911,9.158814103169094,0.580852767097285,33.37263507217522
Betula utilis_merged.csv,19.65038275718689,5.253020556822323,2.291946892234269,0.2245213227987135,57.54320331193755,1.471607503049447,1.2130983072486117,0.2336365049959781,44.738929321606804,1.3865034071159794,1.1774987928299456,0.4701481490108885,44.73819568781126
Cedrus deodara_merged.csv,540.9733183383942,228.71097592017477,15.123193310943783,0.46453995545697646,40.90051987239953,288.26481823553274,16.978363237825157,0.353869461012455,44.057869219896915,209.63888134435555,14.478911607726443,0.4051581402452542,41.12575784655951
Juniperus spp. L._merged.csv,11.238688707351685,4.727335620050632,2.1742436892056585,0.6228385490364492,39.77281038207914,1.5568998963680012,1.2477579478280236,0.30916713373011806,43.44728774395541,15.556685377816319,3.944196417246017,0.17937570961113503,56.400602140966015
Juniperus recurva_merged.csv,21.317869901657104,9.716257140582577,3.1170911344685734,0.6139118683025864,35.64138832280367,7.893455644840654,2.809529434770288,0.7133774448148009,29.62745923610037,3.130003625882165,1.7691816260300028,0.6672422750576985,27.839975417911788
Juniperus spp. _merged.csv,51.48071765899658,32.69775956346805,5.7181954813969105,0.46672194461175187,41.58231113041172,9.129177653679696,3.021452904428546,0.5359478112034759,41.974758922460786,52.11113723998788,7.21880441901482,0.5013112815803393,42.97366444984133
