File,Time,TrainMSE,TrainRMSE,TrainR2,TrainMAPE,ValidationMSE,ValidationRMSE,ValidationR2,ValidationMAPE,TestMSE,TestRMSE,TestR2,TestMAPE
Abies spectabilis_merged.csv,623.9431483745575,65.76907403315674,8.109813440095694,0.42297784389515736,43.48150028966914,68.62248153780297,8.28386875425987,0.3747363004208396,44.29725816992263,70.56011836836414,8.400007045733005,0.47670810330411184,42.90733950893359
Picea smithiana_merged.csv,312.68973088264465,182.3452376973931,13.503526861431167,0.4656238342728847,39.39238511446368,208.52884703400912,14.440527934740098,0.3982410750781795,42.191203211013146,214.18067729206908,14.634912958130945,0.276721046383806,44.374605342784655
Abies pindrow_merged.csv,50.32997393608093,167.5904000013522,12.945671091193079,0.28064846147952927,43.97760627516382,155.63447858358654,12.475354848002784,0.11218495400398276,40.21891881038662,318.85246071735014,17.856440314837393,-1.2541967981423876,52.15667814924731
Juniperus excelsa M.-Bieb_merged.csv,26.855229139328003,18.97495688449726,4.356025353977782,0.2287059015385221,47.4820466988926,22.150244568216053,4.7064046328610605,0.15527281097530077,54.407958426798245,82.39031607461136,9.076911152733146,-0.22150490153276103,68.8986753073262
Juniperus turkestanica Komar._merged.csv,26.06582522392273,9.359069944100167,3.0592597052391883,0.7914960577154994,31.320169459606028,8.733554721278205,2.955258824752615,0.4921201288159518,41.07210479637903,2.578081459463795,1.6056405137713097,0.525705019061343,32.65820722461847
Pinus roxburghii_merged.csv,148.23885893821716,157.9963578373353,12.569660211689706,0.4076661183667285,40.445997862060025,133.12321324324628,11.537903329602232,0.4057220572274629,42.0825535750721,149.40861211358123,12.2232815607586,0.3730502432999351,42.40222926793908
Pinus wallichiana_merged.csv,175.41640424728394,21.724739788845987,4.660980560874073,0.6777308223196136,27.355969144697497,19.35664396102576,4.399618615405858,0.6762201315929657,29.910906124007887,43.26840290690781,6.577872217283322,-0.026201751649704397,43.11872735030931
Populus ciliata_merged.csv,12.504865646362305,168.5561794063448,12.982918755285532,0.5359044473568155,36.824318395486095,226.6559831072924,15.055098243030246,0.03426541601763933,47.24260250814504,67.78171578243585,8.232965187733752,0.6613113265374864,30.780816072376048
Betula utilis_merged.csv,13.471977949142456,4.593944908815527,2.1433489937048344,0.3218175557304701,54.395164714822606,1.389327711671007,1.1786974640131398,0.27648504195866597,43.351215323210496,1.2779031459063481,1.130443782727097,0.5116497054618139,42.991148277923195
Tsuga dumosa_merged.csv,159.18518805503845,236.66628486633553,15.383961936586282,0.39229043240720607,43.34470410090126,200.072453844744,14.14469702202009,0.3650992550100266,40.44300464526734,387.85007895448985,19.69390969194512,0.36692751725832384,45.61403065975475
Cedrus deodara_merged.csv,409.1076591014862,204.49366074102235,14.300127997365001,0.5212377357553183,38.14989344242752,259.8237513333104,16.119049330941028,0.4176186274886038,41.39814668190871,193.55134578005865,13.912273206778922,0.4508058727296588,38.66527606356319
Juniperus spp. L._merged.csv,9.300809383392334,4.503231599525679,2.12208190217194,0.6407182606417469,38.80088612050286,1.5793275606472907,1.2567129985192684,0.29921545499088453,43.55864771995118,14.99638144097624,3.872516164069072,0.2089320713555941,54.53311173590707
Juniperus recurva_merged.csv,49.840681076049805,9.241862149119111,3.0400431163256734,0.6327625711288558,34.741830774408356,7.302543270569088,2.702321829569729,0.7348343101251131,29.384987312853834,2.813995369329126,1.6774967568758892,0.7008378235241752,26.469240487485862
Juniperus spp. _merged.csv,46.1302649974823,30.904778133978958,5.559206610117936,0.4959642432533219,40.05019158848229,9.016652772211616,3.002774179356752,0.5416676492349205,41.467562586880724,48.59525352171182,6.97102958835435,0.5349572858405229,42.92101317979821
