File,Time,TrainMSE,TrainRMSE,TrainR2,TrainMAPE,ValidationMSE,ValidationRMSE,ValidationR2,ValidationMAPE,TestMSE,TestRMSE,TestR2,TestMAPE
Abies spectabilis_merged.csv,973.5115194320679,29.205523456598502,5.404213491027025,0.7437665899537956,28.18938048541566,29.329449462324256,5.41566703761635,0.732760464697995,28.622855390258422,30.497726795894994,5.522474698529184,0.7738210526147266,27.70937102024288
Picea smithiana_merged.csv,592.1389100551605,87.132181587197,9.334462040589003,0.7446527164845679,27.22459448232344,94.96162520123372,9.744825560328605,0.725965945226736,28.066339076387585,79.43556358111765,8.912663102637598,0.7317495115186523,28.078662372451035
Abies pindrow_merged.csv,221.7666530609131,70.296482968156,8.384299789973877,0.6982650368081162,27.041800268870457,50.04058448095498,7.073936985933292,0.7145440764993063,24.85398929342983,74.84305267398756,8.65118793426588,0.4708807662285527,27.85051130871864
Juniperus excelsa M.-Bieb_merged.csv,51.32605695724487,7.766029618633688,2.786759698760137,0.6843264071802444,29.03386934477875,6.767216256022915,2.601387371389143,0.7419237720889471,29.060043086796895,16.735629767977063,4.0909204059694275,0.751880381508562,29.881783431383575
Juniperus turkestanica Komar._merged.csv,37.34667682647705,8.313189965453336,2.8832603013694995,0.8147964604271771,29.113028333908964,7.551660423149435,2.7480284611243446,0.5608504846725817,38.510077495966314,2.601914571694409,1.6130451238866224,0.5213203920862595,32.393783127966444
Pinus roxburghii_merged.csv,175.38827347755432,88.47089275843277,9.405896701454507,0.6683195230796644,29.057617476858233,68.55443115871122,8.27976033220233,0.6939648215784988,28.970782865835165,80.43226781783113,8.968403861213607,0.6624893971915834,29.27447621600526
Pinus wallichiana_merged.csv,277.88847279548645,17.200034725529555,4.147292457197775,0.7448512110641512,23.65313282726353,13.512552161527124,3.675942350136509,0.7739746430470279,24.19838965303371,16.115293551489717,4.01438582494131,0.6177917057288077,26.712032273245
Pinus gerardiana_merged.csv,127.1286461353302,12.089032783864658,3.4769286423314267,0.6885644544559987,27.02520086614853,13.345780441786047,3.6531877096292282,0.662729669950631,26.623438714238322,10.746046448855559,3.2781162958100736,0.732522046117557,25.536437137291056
Populus ciliata_merged.csv,6.95451021194458,144.77617871817964,12.032297316729654,0.6013793092105832,32.843629077721396,168.027156499534,12.96252893919755,0.28407080256512485,39.436396092914364,82.7591493331485,9.097205578261299,0.5864727503431924,32.98303085856334
Betula utilis_merged.csv,22.616029262542725,2.2986556862995253,1.5161318169273823,0.6606602902709593,32.51611795577734,0.5091556282208503,0.7135514194652339,0.7348489417621648,25.472629487076127,0.5832117299857563,0.7636830035988469,0.7771258165933479,26.89124983768843
Tsuga dumosa_merged.csv,601.679477930069,130.89760239523437,11.441049007640618,0.6638823083927297,30.44988985471181,122.49597105242225,11.067789799793916,0.611276906016234,29.893533071778595,180.5146222997752,13.435573017172553,0.7053530569890536,29.66914993297971
Juniperus spp. L._merged.csv,33.54429745674133,2.962324071684761,1.7211403404966026,0.7636566271364267,31.575549770845875,0.9688702220578908,0.9843120552232868,0.5700896415310813,33.31810678199655,3.6067741701187463,1.899150907673939,0.8097405442056932,30.23653589011271
Juniperus recurva_merged.csv,132.7417848110199,5.710864011168065,2.3897414109413733,0.7730713808262106,27.199436137929027,6.067846410299843,2.4632999026305837,0.7796679020134549,26.70989984668335,2.2381584691547816,1.496047615938337,0.7620563394566727,22.564358440898165
Juniperus spp. _merged.csv,599.7108006477356,10.182070881307121,3.1909357375708964,0.8339374002408606,26.431445515389118,4.043461179121143,2.0108359403793097,0.7944637423362411,28.4258530702099,13.833856453285827,3.719389258102172,0.8676139399199904,26.72496902867245
