File,Time,TrainMSE,TrainRMSE,TrainR2,TrainMAPE,ValidationMSE,ValidationRMSE,ValidationR2,ValidationMAPE,TestMSE,TestRMSE,TestR2,TestMAPE
Abies spectabilis_merged.csv,1215.4558548927307,76.75171213135451,8.760805449920372,0.3266221385989809,47.684993155268145,76.58857174432568,8.751489687151878,0.30215211340090786,47.48291678558471,81.25601637675322,9.014211911018801,0.39738458620829653,46.724177014383294
Picea smithiana_merged.csv,220.385835647583,210.1204030906868,14.49553045220101,0.3842266638683791,42.50625626577924,244.6745414441921,15.642075995346401,0.2939341913151049,45.13931215234585,206.07045434552097,14.355154278011817,0.3041089211470098,45.309581290869055
Abies pindrow_merged.csv,141.56880593299866,177.24856143410577,13.313472929108533,0.23919254702455883,44.78023822138778,146.93828689700243,12.121810380343458,0.16179227683167063,40.10817724512019,279.1722392369548,16.708448139697317,-0.9736688448393107,51.15087941926819
Juniperus excelsa M.-Bieb_merged.csv,29.066089153289795,20.099028452962198,4.483194001263184,0.183014637401122,49.30354832265769,23.078209411403634,4.803978498224533,0.11988371488268257,56.00619546806188,79.11683327764622,8.894764374487174,-0.17297279882842087,69.29733905976359
Juniperus turkestanica Komar._merged.csv,21.73507285118103,10.384847177804275,3.2225528975959845,0.7686435095017933,32.84587603249234,10.143651045127505,3.1849098959197426,0.4101192068352546,42.91077400368197,2.8894890994102074,1.6998497284790228,0.468414711142502,33.91164227843518
Pinus roxburghii_merged.csv,32.3180935382843,189.87692790590972,13.779583734856061,0.2881447441028857,44.61077079834052,155.9868616715789,12.489470031653822,0.3036559966115966,45.305679383743254,173.84791428675612,13.185139903950816,0.27049782456959204,45.857299662499216
Pinus wallichiana_merged.csv,86.95755887031555,28.26200163668758,5.316201805489289,0.580755759765956,30.762118385754583,24.691107975700472,4.969014789241472,0.5869901979241382,33.091300114096995,45.87649727358815,6.773219121923352,-0.08805822953527453,44.53441517089203
Pinus gerardiana_merged.csv,25.169790267944336,19.670635693680676,4.435159038149667,0.49324852798518704,34.92766388787088,21.98842212690753,4.689181391981711,0.44431557072622785,35.51539939347615,17.525343786632337,4.186328198628523,0.5637797473289323,32.731052246133316
Populus ciliata_merged.csv,7.9237072467803955,193.65448637681877,13.915979533501002,0.46679981598171705,38.7321479847521,246.5418401471484,15.701650873304642,-0.050464135844343616,48.86753058723377,85.27461943226142,9.23442577707252,0.5739035608328859,34.22048471693159
Tsuga dumosa_merged.csv,264.98534536361694,262.435249534431,16.199853380028816,0.32612111562172985,46.104842141839534,220.1566309760227,14.837676063859282,0.30136504883562454,42.005817745942934,412.2574598077441,20.30412420686359,0.32708830609806405,47.10850632698733
Cedrus deodara_merged.csv,584.609415769577,234.75232347058983,15.32162926945401,0.45039590217999614,41.3713487407023,295.18965514386304,17.181084224921985,0.33834780064693504,44.54024100008998,209.81061021994483,14.484840703989287,0.40467086649587125,41.217268751215606
Juniperus spp. L._merged.csv,16.735188007354736,4.821708253091088,2.195838849526779,0.6153092086067532,40.140524226933216,1.556681149495772,1.247670288776555,0.30926419682908945,43.720904035019856,16.451385861730863,4.056030801378468,0.1321797336116507,57.33391679305145
Juniperus recurva_merged.csv,24.17071509361267,10.087757893750096,3.176123091718911,0.5991498020419533,36.108700863410306,8.078591941979916,2.842286393377683,0.7066548836285269,30.984790693641344,3.451303489979814,1.857768416670876,0.6330841638921656,29.015688531269223
Juniperus spp. _merged.csv,33.14757752418518,32.28237055519526,5.6817576994443595,0.4734966547300825,41.435720974487666,8.993213163351124,2.9988686472320065,0.5428591258617186,41.60123151199032,49.88007612542355,7.0625828225532015,0.5226619000251861,42.80731137591546
