File,Time,TrainMSE,TrainRMSE,TrainR2,TrainMAPE,ValidationMSE,ValidationRMSE,ValidationR2,ValidationMAPE,TestMSE,TestRMSE,TestR2,TestMAPE
Abies spectabilis_merged.csv,951.210310459137,80.32948340899736,8.962671666919265,0.2952327154236648,48.67974062977856,76.29374633827443,8.734629147151837,0.3048384578755824,47.85607477530834,84.41193704811789,9.187596913672143,0.3739794707956695,47.42806880391243
Picea smithiana_merged.csv,459.0731556415558,217.179914573263,14.73702529594297,0.3635382448802942,42.93522191491938,250.5149290098072,15.82766340967002,0.2770803823932241,45.573352557666816,212.35128574039683,14.572277987342845,0.28289882312808,45.90465814430978
Abies pindrow_merged.csv,190.81912684440613,184.33107516423988,13.576858074099466,0.2087921353761396,45.94616349128762,156.97452862657155,12.528947626459756,0.10454065435150728,41.13175643427538,289.81572230423757,17.023974926680243,-1.0489152625629612,51.40674847341889
Juniperus excelsa M.-Bieb_merged.csv,120.63390612602234,20.96547174549753,4.578806803687783,0.1477954481164271,50.30141077828746,24.949990302905405,4.99499652681615,0.0485010172298872,58.25223087726749,85.19229729879258,9.2299673509061,-0.26304660160635507,71.0255248458274
Juniperus turkestanica Komar._merged.csv,13.626922369003296,11.287591091487554,3.3597010419809012,0.7485319315351218,34.41272694114235,9.355036034274157,3.0586003390888057,0.45597930652068797,42.28860333656288,2.9234919472741843,1.709822197561543,0.46215913685864707,34.58054174734252
Pinus roxburghii_merged.csv,29.177860260009766,191.8756645201193,13.851919163788073,0.2806514105016378,44.69739115493716,151.3462332155577,12.3022856906982,0.3243723169649583,44.30220500146312,174.30617504235585,13.202506392437606,0.26857486668139474,45.6214878423968
Pinus wallichiana_merged.csv,28.317611932754517,33.65034477420707,5.800891722330893,0.5008239894034073,32.897269206366744,27.101545938690187,5.205914515115494,0.5466706421152101,34.79398348175742,52.801100121816745,7.266436549080763,-0.2522898418649322,46.956616083843286
Pinus gerardiana_merged.csv,35.378825187683105,21.993784678736418,4.689753157548531,0.43339997066251157,37.67975440149382,23.032610380591112,4.799230186247698,0.4179271763951724,36.40263451247352,19.46437415764451,4.411844756747965,0.5155156830870096,35.329142641238086
Betula utilis_merged.csv,44.972471714019775,5.466698689789805,2.3380972370262545,0.19297702669173222,58.54330104793127,1.505610441982698,1.2270331869932034,0.2159289225955785,46.133358210188824,1.4377438225361172,1.1990595575433762,0.45056664000307123,45.78698503457459
Tsuga dumosa_merged.csv,226.01945114135742,268.23947349035683,16.37801799639861,0.31121708130835257,46.875070831150694,232.0823459879369,15.234249111391637,0.2635205320113445,43.43595271754027,416.57299225315967,20.410119849064085,0.32004423162749507,47.66987147600392
Cedrus deodara_merged.csv,451.2401294708252,238.24227254644984,15.43509872162954,0.44222520429331,41.912873870399295,293.88666624023546,17.143123001373915,0.3412683822418343,44.701691241755896,211.6458851046663,14.548054340861746,0.39946334812624373,41.59508113029411
Juniperus spp. L._merged.csv,15.06618618965149,4.7235234801788115,2.1733668535658706,0.6231426933411677,39.99778599020239,1.5327603935321508,1.238047007803884,0.31987839523981676,43.106027208958125,13.950448013101436,3.735029854378869,0.26410567397069284,54.23906436264184
Juniperus recurva_merged.csv,59.66246700286865,10.817633513881304,3.2890171045285403,0.5701472437038304,37.314586584549055,8.120995667512767,2.84973606979888,0.7051151442914798,30.784627773672035,3.305719975998094,1.8181639024021168,0.648561474685379,28.356371338026587
Juniperus spp. _merged.csv,187.66417002677917,31.544850034313544,5.616480217566296,0.48552510910847213,41.81756839794191,9.070011559801708,3.0116459884590867,0.5389553280257117,41.8237983251347,48.399649143701744,6.956985636301238,0.5368291639409353,42.5058071929955
